StaffID,Day,StartTime,EndTime,BreakTime
3727,Friday,11:28:40,21:46:33,18:36:26
3728,Wednesday,2:18:11,14:53:40,4:06:11
3729,Monday,23:13:58,5:32:21,1:25:18
3730,Tuesday,20:53:16,13:33:17,9:13:19
3731,Friday,6:58:22,3:09:06,23:29:53
3732,Friday,22:25:46,5:42:37,8:59:39
3733,Thursday,14:08:33,11:14:02,20:02:18
3734,Tuesday,13:40:51,0:04:02,12:18:41
3735,Tuesday,6:36:07,11:36:44,8:18:57
3736,Wednesday,2:22:18,6:01:52,19:44:25
3737,Friday,13:04:23,11:03:54,20:09:59
3738,Thursday,15:48:08,4:04:19,23:55:13
3739,Friday,4:02:40,6:16:27,19:39:18
3740,Monday,7:52:38,7:53:15,3:05:09
3741,Wednesday,10:25:03,17:30:12,2:16:59
3742,Friday,20:11:55,8:10:34,0:05:16
3743,Friday,8:06:14,9:02:35,22:05:10
3744,Monday,12:30:38,19:07:29,10:42:10
3745,Friday,2:38:58,2:57:50,9:15:55
3746,Friday,22:17:16,16:49:42,11:54:38
3747,Tuesday,17:37:18,6:25:18,19:30:48
3748,Thursday,1:35:57,0:58:12,23:44:55
3749,Wednesday,7:11:15,21:15:22,10:48:04
3750,Wednesday,10:56:50,6:33:40,1:06:47
3751,Monday,7:53:06,4:22:03,10:53:17
3752,Wednesday,21:25:45,22:02:34,6:22:57
3753,Friday,0:15:00,7:57:34,0:52:40
3754,Monday,22:30:49,15:14:00,0:02:16
3755,Monday,15:16:31,3:08:01,11:03:01
3756,Thursday,9:41:27,7:52:18,21:04:10
3757,Monday,19:26:20,8:58:25,1:23:50
3758,Tuesday,7:04:51,8:10:04,0:07:27
3759,Thursday,3:02:08,15:18:41,3:07:09
3760,Monday,4:10:08,16:50:11,17:33:50
3761,Tuesday,17:32:11,21:03:53,4:01:12
3762,Friday,0:59:14,21:52:27,20:46:44
3763,Monday,18:38:51,6:35:31,14:45:00
3764,Friday,9:28:43,11:14:59,14:30:19
3765,Wednesday,2:52:02,3:10:39,16:38:13
3766,Wednesday,19:48:11,18:51:45,18:15:30
3767,Monday,23:27:01,1:55:02,1:41:36
3768,Tuesday,5:21:53,3:43:29,0:43:08
3769,Wednesday,2:48:40,12:33:25,19:54:35
3770,Thursday,11:04:36,10:14:40,15:26:18
3771,Wednesday,16:35:07,9:15:09,0:09:22
3772,Monday,19:56:51,17:30:14,22:18:41
3773,Wednesday,0:41:52,20:34:46,23:37:45
3774,Wednesday,8:27:52,15:11:51,22:14:57
3775,Wednesday,23:28:55,23:29:03,12:57:17
3776,Friday,0:29:59,10:07:47,18:46:11
3777,Tuesday,17:40:33,0:15:06,12:22:07
3778,Friday,3:10:59,11:59:55,3:38:25
3779,Monday,10:23:07,1:34:48,19:23:45
3780,Thursday,6:02:28,5:52:38,16:16:29
3781,Thursday,23:09:05,1:56:20,6:42:45
3782,Wednesday,1:40:23,22:47:22,14:14:36
3783,Thursday,2:19:02,6:35:00,4:26:58
3784,Monday,8:46:22,2:40:25,16:30:32
3785,Monday,2:17:58,19:14:35,18:44:49
3786,Friday,10:38:49,4:17:00,23:28:56
3787,Monday,7:39:59,16:06:40,11:51:11
3788,Wednesday,3:51:46,22:56:55,2:34:38
3789,Wednesday,14:28:34,5:59:06,3:44:51
3790,Monday,14:17:55,9:21:25,12:25:53
3791,Friday,9:01:16,20:10:12,7:20:24
3792,Wednesday,22:29:39,10:42:20,13:05:00
3793,Tuesday,9:14:06,19:11:44,9:08:33
3794,Tuesday,20:38:59,7:33:16,6:00:59
3795,Tuesday,11:03:59,5:02:13,15:50:13
3796,Thursday,5:53:20,13:31:44,12:17:40
3797,Wednesday,19:48:16,13:08:48,14:42:37
3798,Thursday,11:22:19,11:34:19,2:17:48
3799,Wednesday,19:21:17,10:59:08,11:35:26
3800,Thursday,5:31:42,10:04:51,1:35:29
3801,Friday,11:47:47,4:03:51,23:18:49
3802,Wednesday,5:59:50,2:05:04,4:41:56
3803,Tuesday,3:26:46,2:46:58,15:54:43
3804,Monday,12:17:08,10:21:51,22:32:34
3805,Wednesday,15:12:41,11:05:35,20:34:08
3806,Thursday,5:09:36,14:22:40,3:55:15
3807,Friday,3:23:15,15:33:29,13:27:36
3808,Monday,0:32:37,19:13:30,12:27:55
3809,Tuesday,22:18:59,1:21:30,3:30:23
3810,Friday,4:30:47,23:37:09,14:57:09
3811,Friday,12:59:01,11:56:03,5:45:14
3812,Thursday,20:39:14,6:19:54,23:59:46
3813,Tuesday,18:37:49,17:20:36,11:58:39
3814,Tuesday,12:17:15,0:43:15,6:50:02
3815,Wednesday,11:33:49,13:33:11,22:05:25
3816,Tuesday,22:31:58,7:05:26,16:36:21
3817,Thursday,23:05:28,11:20:08,12:44:56
3818,Wednesday,11:23:58,4:20:42,0:42:32
3819,Monday,15:39:55,23:28:52,1:13:14
3820,Tuesday,17:23:15,15:04:50,3:20:36
3821,Tuesday,15:49:36,9:55:29,6:05:37
3822,Friday,19:12:32,23:23:21,15:53:42
3823,Thursday,14:52:16,7:03:58,4:36:06
3824,Thursday,0:24:41,22:40:39,16:03:05
3825,Monday,18:47:52,9:07:06,0:06:52
3826,Tuesday,17:08:41,23:48:15,2:27:36
3827,Tuesday,6:26:45,6:22:54,11:59:23
3828,Wednesday,16:00:23,2:31:27,4:56:00
3829,Tuesday,16:11:55,9:14:09,13:48:39
3830,Thursday,6:56:47,19:23:48,6:52:19
3831,Monday,16:01:29,13:22:15,14:22:00
3832,Monday,11:04:30,4:13:05,0:46:05
3833,Friday,13:58:07,3:58:50,13:29:00
3834,Wednesday,8:28:17,16:53:17,7:53:15
3835,Wednesday,20:13:05,5:57:56,1:13:37
3836,Thursday,4:11:35,11:24:45,10:39:37
3837,Wednesday,7:59:42,2:30:38,6:24:28
3838,Wednesday,3:33:23,19:56:08,12:44:20
3839,Monday,22:30:04,15:17:17,18:45:46
3840,Tuesday,21:00:08,3:29:06,2:30:15
3841,Thursday,0:29:23,18:21:39,8:49:02
3842,Thursday,0:29:40,8:58:58,16:26:35
3843,Wednesday,22:58:38,17:16:14,14:51:11
3844,Thursday,13:55:39,3:13:36,18:45:53
3845,Tuesday,4:12:06,0:53:55,2:29:50
3846,Monday,0:43:04,3:30:58,7:14:20
3847,Friday,12:43:56,7:14:13,6:04:30
3848,Tuesday,13:41:31,23:36:02,20:04:40
3849,Monday,21:23:54,7:01:13,2:42:40
3850,Wednesday,13:54:54,11:22:22,4:57:06
3851,Friday,23:15:47,7:34:29,11:06:04
3852,Monday,20:32:33,22:05:34,11:34:14
3853,Friday,22:27:23,5:49:45,5:34:16
3854,Thursday,12:28:07,15:29:12,14:00:23
3855,Friday,9:39:18,18:29:50,11:49:26
3856,Friday,12:35:52,23:10:13,22:50:03
3857,Thursday,23:58:15,11:40:24,0:08:46
3858,Tuesday,21:48:45,5:39:02,16:50:28
3859,Wednesday,8:12:05,17:36:09,19:38:23
3860,Monday,3:10:21,1:24:48,13:20:45
3861,Monday,13:29:55,19:23:50,3:37:44
3862,Wednesday,10:37:08,11:12:37,9:51:35
3863,Thursday,8:11:27,20:24:59,10:55:44
3864,Friday,8:30:00,22:25:57,19:34:06
3865,Wednesday,12:34:14,9:49:39,22:59:11
3866,Wednesday,12:04:32,18:41:48,21:49:52
3867,Friday,2:14:52,10:10:29,9:53:03
3868,Monday,11:30:00,8:40:04,6:50:16
3869,Tuesday,2:53:27,18:57:25,19:12:56
3870,Thursday,8:04:56,13:10:00,3:11:27
3871,Wednesday,17:02:31,10:42:28,21:50:44
3872,Thursday,23:43:40,15:07:14,19:13:54
3873,Wednesday,2:55:29,20:15:09,7:36:31
3874,Monday,5:16:29,14:17:21,11:45:31
3875,Friday,2:03:38,3:08:39,3:44:58
3876,Tuesday,10:41:19,13:07:40,1:47:38
3877,Monday,20:01:50,0:04:26,9:38:59
3878,Friday,23:50:09,6:08:01,0:27:54
3879,Tuesday,18:34:27,14:57:37,4:49:24
3880,Monday,16:39:45,12:29:29,17:34:07
3881,Friday,5:39:05,22:56:45,18:04:36
3882,Monday,23:19:39,7:33:00,2:06:46
3883,Tuesday,3:35:22,4:17:14,4:05:39
3884,Tuesday,22:03:56,21:47:58,2:54:58
3885,Tuesday,8:48:19,15:19:16,7:51:03
3886,Tuesday,16:45:45,21:44:49,1:07:44
3887,Friday,15:44:10,16:18:11,7:07:16
3888,Wednesday,2:56:15,2:11:38,8:34:08
3889,Tuesday,2:46:31,13:45:10,12:30:54
3890,Friday,7:39:33,4:30:10,2:58:51
3891,Monday,13:21:38,23:34:56,5:29:24
3892,Thursday,8:09:00,18:30:03,14:46:15
3893,Friday,19:16:07,19:04:07,6:31:21
3894,Wednesday,15:13:46,9:23:18,22:47:39
3895,Thursday,5:34:40,10:02:02,2:56:00
3896,Tuesday,10:52:28,23:47:52,6:15:06
3897,Monday,6:38:07,12:12:32,14:30:18
3898,Friday,23:45:22,9:04:16,6:52:25
3899,Friday,15:40:43,14:02:47,15:33:28
3900,Tuesday,6:04:43,9:18:01,14:27:46
3901,Wednesday,12:29:57,23:50:53,5:09:46
3902,Wednesday,16:12:54,13:53:28,23:02:17
3903,Thursday,10:16:18,5:04:39,5:28:07
3904,Monday,2:09:59,10:35:55,2:47:58
3905,Monday,14:02:32,13:56:38,21:42:23
3906,Tuesday,11:30:01,21:09:57,13:22:16
3907,Wednesday,17:37:32,1:41:25,3:37:41
3908,Tuesday,19:42:35,15:18:16,17:11:53
3909,Monday,17:16:50,13:38:07,23:46:52
3910,Thursday,13:31:06,19:15:54,9:01:09
3911,Wednesday,4:56:54,20:51:07,3:31:13
3912,Monday,19:48:16,12:44:07,20:14:48
3913,Friday,22:04:01,7:56:05,0:55:20
3914,Thursday,21:54:22,5:05:35,14:56:22
3915,Monday,1:17:03,11:04:13,8:00:10
3916,Wednesday,23:12:28,19:12:42,1:28:37
3917,Monday,2:26:28,21:41:41,20:54:15
3918,Tuesday,6:49:40,10:19:41,14:41:52
3919,Wednesday,11:19:19,1:21:03,6:22:55
3920,Monday,8:41:12,14:51:30,20:42:24
3921,Friday,14:32:14,6:53:58,7:01:03
3922,Wednesday,19:36:10,8:11:02,5:03:32
3923,Wednesday,13:37:09,8:01:55,22:39:40
3924,Thursday,8:55:57,8:28:02,13:38:21
3925,Monday,15:42:11,1:56:38,19:39:11
3926,Tuesday,17:17:00,11:44:39,13:07:39
3927,Wednesday,2:03:53,8:15:43,15:46:36
3928,Tuesday,19:21:42,10:37:07,2:14:53
3929,Friday,17:47:02,11:12:36,22:53:57
3930,Thursday,6:10:42,1:58:48,17:10:44
3931,Friday,23:33:07,0:21:24,20:25:07
3932,Wednesday,3:15:31,12:13:23,22:46:10
3933,Monday,12:20:14,7:18:33,8:19:47
3934,Friday,12:58:50,11:56:44,4:25:14
3935,Thursday,6:11:46,18:33:56,7:47:39
3936,Tuesday,0:44:05,11:52:31,23:41:31
3937,Tuesday,16:20:31,18:39:11,17:58:26
3938,Monday,11:55:51,22:28:51,15:37:16
3939,Thursday,14:01:27,2:17:07,23:56:45
3940,Tuesday,18:02:38,0:08:06,3:21:00
3941,Tuesday,9:23:53,18:50:45,8:18:42
3942,Tuesday,22:40:57,2:25:45,19:47:34
3943,Thursday,18:22:21,6:10:20,2:17:48
3944,Thursday,4:38:56,15:52:29,18:02:37
3945,Wednesday,3:17:42,5:32:00,19:26:09
3946,Friday,13:19:49,11:01:27,18:44:51
3947,Wednesday,15:41:05,11:27:29,17:34:35
3948,Tuesday,8:12:30,15:07:40,13:27:44
3949,Thursday,23:01:04,5:32:15,11:19:04
3950,Wednesday,10:40:39,15:32:45,8:03:06
3951,Tuesday,13:36:28,14:38:30,23:14:42
3952,Friday,9:05:52,7:50:01,2:38:41
3953,Monday,18:29:54,21:03:56,13:31:53
3954,Wednesday,2:09:38,5:07:34,14:14:17
3955,Tuesday,2:31:37,11:23:46,7:50:06
3956,Friday,16:03:57,17:34:40,14:40:42
3957,Thursday,4:25:37,16:05:02,15:50:01
3958,Thursday,4:49:04,7:11:15,10:33:24
3959,Tuesday,19:41:43,13:45:30,3:08:59
3960,Tuesday,15:40:58,7:35:19,5:56:40
3961,Friday,22:59:30,20:54:38,3:27:15
3962,Thursday,18:03:45,7:31:48,0:21:36
3963,Friday,4:38:03,10:22:55,7:09:40
3964,Tuesday,3:37:33,7:36:19,1:36:40
3965,Wednesday,22:41:34,20:26:37,5:44:21
3966,Thursday,0:15:21,15:30:03,20:33:17
3967,Friday,12:00:00,0:26:17,18:34:39
3968,Thursday,8:38:12,0:24:25,6:52:10
3969,Tuesday,23:44:14,8:00:42,6:21:10
3970,Thursday,16:05:23,5:03:07,5:58:05
3971,Thursday,5:29:26,9:13:40,3:22:54
3972,Tuesday,20:40:06,17:49:30,5:18:59
3973,Thursday,22:19:06,18:39:35,19:10:18
3974,Friday,20:42:45,23:57:21,14:08:39
3975,Thursday,21:06:03,0:34:30,18:26:22
3976,Friday,10:37:20,4:12:20,18:35:47
3977,Thursday,21:33:35,9:56:16,8:56:20
3978,Monday,12:58:37,3:31:13,9:11:26
3979,Wednesday,6:47:04,23:11:12,13:22:26
3980,Thursday,14:42:16,9:03:11,22:30:40
3981,Friday,12:47:46,15:29:08,10:29:18
3982,Wednesday,9:31:02,18:18:16,8:00:11
3983,Wednesday,8:27:30,20:51:21,14:56:45
3984,Wednesday,4:28:44,18:14:04,2:48:17
3985,Monday,13:29:40,2:56:17,23:11:50
3986,Thursday,1:09:19,22:11:17,12:02:53
3987,Wednesday,5:05:53,16:42:00,2:13:59
3988,Friday,22:26:40,12:20:27,8:39:34
3989,Tuesday,9:51:10,22:03:56,16:47:36
3990,Wednesday,8:01:36,14:38:18,3:56:24
3991,Friday,9:00:58,10:13:35,11:00:45
3992,Monday,17:02:13,3:27:33,19:47:21
3993,Thursday,9:12:43,1:33:16,3:23:03
3994,Thursday,22:06:11,11:30:21,5:14:22
3995,Thursday,8:05:03,9:31:37,23:15:20
3996,Thursday,22:05:16,21:27:13,13:19:08
3997,Thursday,15:38:36,13:00:00,20:56:17
3998,Friday,14:13:29,19:44:13,16:40:06
3999,Wednesday,9:02:18,19:39:40,9:46:25
4000,Monday,17:46:14,0:24:36,7:47:35
4001,Friday,12:40:52,6:13:55,19:46:26
4002,Monday,21:12:03,19:37:27,19:52:45
4003,Friday,11:25:24,18:47:02,2:14:19
4004,Friday,0:09:29,20:02:23,15:12:19
4005,Thursday,8:04:58,17:44:31,15:21:11
4006,Wednesday,6:55:21,22:59:57,23:19:23
4007,Friday,16:24:38,13:57:40,14:09:04
4008,Monday,11:57:55,11:28:08,15:15:58
4009,Wednesday,11:31:40,4:19:12,2:46:28
4010,Monday,13:45:15,6:15:06,7:32:54
4011,Tuesday,1:04:28,4:58:36,18:02:26
4012,Monday,20:32:37,19:11:16,20:19:58
4013,Thursday,6:53:07,2:00:02,18:07:13
4014,Monday,8:37:00,9:11:10,19:37:01
4015,Monday,7:14:38,10:29:47,17:14:55
4016,Friday,9:55:56,11:51:06,20:21:43
4017,Friday,15:42:04,0:29:04,1:16:50
4018,Monday,5:22:27,9:45:57,8:27:52
4019,Thursday,10:26:08,14:38:08,19:27:24
4020,Monday,4:57:47,15:24:37,9:30:09
4021,Wednesday,9:46:56,22:43:28,22:38:52
4022,Wednesday,22:16:00,23:56:24,1:31:04
4023,Monday,5:03:01,1:47:39,15:01:36
4024,Friday,12:29:54,12:00:09,13:26:18
4025,Monday,13:53:04,6:31:34,9:49:28
4026,Monday,12:18:39,22:56:59,13:37:41
4027,Thursday,14:52:42,17:08:37,14:13:37
4028,Tuesday,4:01:49,14:51:45,1:42:38
4029,Tuesday,10:01:50,8:12:53,13:22:13
4030,Friday,7:47:55,2:26:56,12:13:05
4031,Friday,17:56:36,10:35:10,14:01:17
4032,Tuesday,4:55:31,6:24:42,6:45:11
4033,Friday,17:28:45,7:55:15,19:37:17
4034,Friday,18:02:13,6:36:58,14:22:13
4035,Monday,3:30:57,22:11:37,14:35:36
4036,Friday,22:49:10,21:53:48,21:55:13
4037,Friday,3:46:51,13:01:05,20:14:02
4038,Friday,4:26:14,11:22:46,9:19:22
4039,Thursday,21:47:29,10:38:11,9:57:16
4040,Friday,10:21:28,12:25:38,3:37:57
4041,Monday,19:29:38,10:28:45,4:41:01
4042,Tuesday,2:06:15,12:41:12,11:17:36
4043,Tuesday,23:39:28,16:12:59,7:06:58
4044,Tuesday,1:09:40,3:53:32,15:45:19
4045,Monday,19:56:11,14:39:45,18:05:57
4046,Monday,15:45:41,13:16:49,14:03:19
4047,Friday,16:52:04,0:38:44,19:41:12
4048,Wednesday,7:11:33,8:26:08,12:22:23
4049,Friday,1:35:48,8:23:49,4:44:50
4050,Wednesday,9:33:04,23:58:26,4:01:39
4051,Tuesday,16:52:48,17:40:50,13:19:59
4052,Monday,16:18:21,14:30:47,6:14:27
4053,Wednesday,7:42:37,0:22:45,16:10:53
4054,Tuesday,22:45:14,8:03:17,4:43:20
4055,Thursday,20:03:24,9:04:24,7:36:54
4056,Friday,16:08:48,20:08:41,18:00:34
4057,Tuesday,14:19:45,20:30:01,6:12:39
4058,Wednesday,23:02:51,12:52:09,4:01:41
4059,Thursday,10:46:52,21:19:43,0:01:38
4060,Thursday,10:51:40,21:44:19,8:41:37
4061,Friday,11:06:42,14:15:45,6:22:33
4062,Monday,15:23:23,19:32:27,11:06:23
4063,Friday,12:34:02,13:55:27,4:36:58
4064,Monday,11:53:18,1:33:00,8:00:13
4065,Wednesday,7:30:42,2:26:57,22:08:40
4066,Tuesday,19:04:54,0:36:22,2:56:06
4067,Tuesday,21:11:29,2:11:27,19:02:45
4068,Wednesday,19:59:06,2:44:38,3:36:27
4069,Friday,22:24:27,5:54:04,9:27:30
4070,Friday,7:24:36,0:18:09,21:19:11
4071,Wednesday,6:47:44,13:27:08,10:20:57
4072,Tuesday,2:41:09,14:18:56,11:08:28
4073,Friday,11:56:40,3:01:35,12:39:47
4074,Tuesday,6:18:22,14:27:24,15:07:45
4075,Wednesday,22:17:54,18:48:42,16:50:07
4076,Tuesday,23:28:22,7:59:42,7:03:40
4077,Monday,20:32:23,18:58:24,13:41:22
4078,Thursday,4:30:46,19:38:41,19:13:31
4079,Friday,3:49:21,16:00:38,1:24:08
4080,Tuesday,17:45:19,22:45:07,15:33:26
4081,Wednesday,10:21:17,3:53:10,20:43:56
4082,Monday,3:08:33,7:41:41,10:28:39
4083,Thursday,23:57:19,11:20:30,14:23:25
4084,Monday,23:47:44,14:01:34,17:57:58
4085,Monday,20:26:51,3:19:38,2:18:08
4086,Thursday,23:02:22,10:06:35,0:20:55
4087,Tuesday,6:16:57,0:16:26,8:11:19
4088,Friday,15:03:23,7:51:48,14:09:58
4089,Friday,21:43:47,2:46:22,8:06:44
4090,Wednesday,0:42:37,18:21:15,2:13:36
4091,Monday,0:06:12,22:23:07,8:18:06
4092,Thursday,12:25:28,17:16:40,17:54:47
4093,Thursday,11:45:42,15:19:26,5:02:34
4094,Wednesday,20:52:22,0:48:44,4:41:29
4095,Tuesday,20:20:43,18:32:35,23:37:07
4096,Wednesday,14:06:17,19:57:11,10:26:56
4097,Monday,14:57:59,8:42:34,8:58:35
4098,Wednesday,1:53:08,18:00:25,0:07:42
4099,Friday,6:02:09,7:14:43,16:07:21
4100,Wednesday,10:51:07,4:22:53,8:11:32
4101,Thursday,15:30:29,20:44:29,12:20:55
4102,Friday,22:55:16,5:34:39,19:45:02
4103,Wednesday,5:00:46,18:20:08,15:02:24
4104,Monday,18:39:04,18:12:04,20:54:55
4105,Wednesday,4:02:56,18:03:13,5:35:06
4106,Tuesday,9:17:36,8:56:51,14:28:22
4107,Tuesday,18:54:38,5:02:26,20:30:12
4108,Monday,8:40:19,18:27:49,23:16:35
4109,Thursday,11:59:59,12:31:53,23:36:12
4110,Wednesday,10:08:40,17:47:25,2:40:48
4111,Friday,6:29:18,17:19:59,5:31:36
4112,Tuesday,6:00:13,23:51:38,12:57:29
4113,Monday,22:26:50,8:37:46,2:10:14
4114,Monday,20:43:27,22:51:15,21:45:36
4115,Wednesday,10:40:13,23:49:46,19:13:45
4116,Wednesday,21:32:50,12:40:35,8:26:03
4117,Tuesday,3:11:47,2:20:45,11:38:19
4118,Thursday,23:36:41,19:48:25,3:18:58
4119,Wednesday,2:58:29,3:24:22,3:58:58
4120,Monday,14:55:15,14:15:01,4:43:52
4121,Thursday,18:10:44,20:25:22,2:48:07
4122,Tuesday,2:26:29,12:41:51,10:53:39
4123,Thursday,2:50:13,17:38:24,18:11:14
4124,Thursday,3:50:10,19:53:35,2:35:54
4125,Tuesday,20:15:13,16:07:30,8:16:10
4126,Thursday,17:53:29,22:18:12,8:22:19
4127,Monday,9:21:09,11:06:13,10:28:34
4128,Monday,14:01:59,9:47:57,1:59:49
4129,Friday,3:36:35,9:47:28,6:51:09
4130,Tuesday,6:39:03,6:54:53,6:31:14
4131,Tuesday,13:12:36,5:22:22,21:31:23
4132,Monday,0:02:14,21:21:19,11:18:52
4133,Tuesday,22:59:38,9:59:30,1:05:28
4134,Wednesday,17:54:27,14:40:19,7:04:09
4135,Thursday,16:45:21,14:42:47,18:05:28
4136,Thursday,2:52:37,7:16:03,10:36:29
4137,Tuesday,4:08:53,17:25:40,13:56:56
4138,Friday,16:12:08,10:04:17,13:27:45
4139,Thursday,11:05:41,6:05:48,5:37:05
4140,Wednesday,11:06:48,12:55:38,22:10:02
4141,Monday,21:27:16,20:37:48,8:16:50
4142,Monday,18:03:37,11:36:56,3:29:01
4143,Friday,13:51:21,13:26:28,23:34:33
4144,Wednesday,2:22:29,17:57:38,0:27:58
4145,Monday,8:06:10,17:11:03,21:13:49
4146,Friday,21:10:03,7:08:02,20:47:04
4147,Monday,5:20:53,2:46:59,10:45:24
4148,Monday,10:51:08,16:12:35,12:41:00
4149,Friday,21:45:24,7:55:27,17:41:04
4150,Monday,19:39:24,4:01:23,10:25:46
4151,Monday,14:18:15,21:10:32,1:14:07
4152,Thursday,14:20:24,19:44:23,16:58:37
4153,Friday,14:47:14,13:02:35,14:10:02
4154,Wednesday,14:36:49,7:53:49,4:54:25
4155,Tuesday,16:25:57,15:01:30,16:39:57
4156,Tuesday,12:23:31,0:34:27,7:48:32
4157,Friday,21:08:26,21:51:35,0:04:19
4158,Monday,2:52:56,23:59:58,17:36:51
4159,Friday,6:21:04,9:16:55,9:33:51
4160,Monday,2:46:06,13:58:21,0:04:48
4161,Thursday,4:18:02,12:07:59,11:29:59
4162,Monday,16:56:15,17:20:05,23:54:24
4163,Wednesday,13:16:35,2:39:06,8:30:17
4164,Thursday,4:33:10,4:44:37,19:05:10
4165,Tuesday,23:00:52,18:46:19,21:54:17
4166,Thursday,2:32:55,18:51:24,10:40:58
4167,Friday,19:59:36,13:03:38,16:35:29
4168,Wednesday,21:29:17,2:08:52,1:16:57
4169,Wednesday,17:09:03,23:01:09,18:40:30
4170,Friday,3:16:07,17:10:47,1:07:26
4171,Tuesday,3:51:11,6:24:10,23:24:14
4172,Friday,10:09:05,13:29:02,1:55:26
4173,Tuesday,19:53:24,10:40:13,19:13:18
4174,Tuesday,6:50:39,23:27:47,16:51:14
4175,Tuesday,5:59:18,17:17:22,7:42:44
4176,Monday,2:20:20,1:58:28,0:25:00
4177,Friday,5:03:46,14:57:02,14:29:07
4178,Friday,18:40:20,0:45:50,19:12:55
4179,Thursday,21:46:25,8:58:54,16:18:20
4180,Monday,11:01:43,19:39:09,2:06:39
4181,Tuesday,3:01:47,20:38:48,7:38:47
4182,Friday,14:34:36,5:07:40,2:24:49
4183,Thursday,5:21:12,21:53:47,21:51:38
4184,Tuesday,2:50:57,9:00:01,1:35:36
4185,Friday,4:28:57,6:24:37,8:17:59
4186,Monday,11:09:43,22:41:31,3:56:32
4187,Wednesday,0:36:57,17:31:03,8:20:13
4188,Monday,12:05:30,0:28:17,8:20:38
4189,Monday,11:59:25,12:59:46,12:56:26
4190,Monday,18:52:41,4:07:19,23:42:54
4191,Wednesday,9:23:42,6:57:42,23:46:46
4192,Tuesday,20:25:54,15:59:04,3:31:33
4193,Wednesday,12:43:21,17:31:02,2:45:35
4194,Thursday,5:23:31,12:27:00,4:04:41
4195,Wednesday,7:06:51,4:05:59,11:06:59
4196,Wednesday,2:50:38,14:00:00,14:16:57
4197,Thursday,23:29:50,18:04:13,6:23:33
4198,Monday,12:15:52,17:05:06,4:41:43
4199,Friday,4:55:20,13:45:54,19:37:17
4200,Wednesday,19:33:56,5:07:01,2:44:23
4201,Thursday,19:32:35,8:25:07,12:15:33
4202,Friday,7:45:23,3:29:15,9:43:32
4203,Tuesday,14:52:34,2:20:43,11:22:04
4204,Thursday,10:59:45,0:58:33,1:49:10
4205,Friday,21:15:13,12:18:45,8:15:16
4206,Tuesday,23:46:33,9:55:07,14:43:26
4207,Monday,22:00:42,1:40:07,0:47:36
4208,Tuesday,19:24:57,5:08:35,9:43:41
4209,Friday,4:31:18,11:27:53,4:37:25
4210,Wednesday,9:59:11,4:14:03,20:16:35
4211,Monday,22:17:16,19:02:05,22:42:50
4212,Wednesday,0:43:24,4:51:42,14:47:56
4213,Friday,21:30:15,11:49:12,23:32:13
4214,Thursday,7:18:51,15:29:52,12:41:33
4215,Thursday,18:41:00,3:00:29,7:59:50
4216,Friday,8:17:25,21:50:02,1:55:09
4217,Friday,21:10:08,5:13:43,4:26:44
4218,Thursday,17:55:40,5:41:52,18:04:59
4219,Wednesday,5:47:27,15:09:16,13:06:49
4220,Thursday,12:30:49,12:42:55,21:56:01
4221,Wednesday,5:45:03,15:41:00,19:08:16
4222,Tuesday,19:24:27,1:30:32,15:36:30
4223,Wednesday,13:55:42,0:08:50,3:24:20
4224,Thursday,5:13:04,4:28:37,6:33:51
4225,Thursday,0:30:41,15:42:45,21:20:11
4226,Monday,6:09:40,20:34:31,18:34:46
4227,Wednesday,15:05:58,11:20:49,22:00:03
4228,Wednesday,20:21:24,19:13:31,21:07:05
4229,Tuesday,5:07:27,14:17:43,12:59:59
4230,Monday,16:26:22,23:14:10,12:02:45
4231,Friday,22:18:38,23:21:29,4:58:30
4232,Thursday,22:08:20,4:22:34,3:29:31
4233,Thursday,18:23:08,18:59:26,3:10:14
4234,Wednesday,23:05:30,5:21:21,9:22:03
4235,Wednesday,12:04:30,12:59:08,8:23:07
4236,Monday,21:13:48,22:21:28,20:43:32
4237,Thursday,23:41:14,11:58:20,8:37:41
4238,Tuesday,4:44:31,3:41:24,5:05:39
4239,Tuesday,14:13:32,14:55:58,20:33:59
4240,Wednesday,4:24:39,16:19:45,6:14:08
4241,Friday,23:00:41,20:14:23,19:22:08
4242,Monday,15:59:04,14:00:52,17:43:11
4243,Monday,3:16:45,5:27:20,17:16:23
4244,Friday,6:29:36,5:05:38,11:12:39
4245,Friday,8:59:03,11:37:45,1:34:14
4246,Tuesday,19:49:53,1:23:31,15:02:31
4247,Wednesday,11:58:23,12:47:56,14:18:44
4248,Wednesday,0:04:18,1:09:36,23:14:22
4249,Tuesday,7:32:54,16:38:02,10:56:02
4250,Friday,5:58:28,9:07:37,19:09:59
4251,Wednesday,20:29:00,18:44:04,20:27:59
4252,Wednesday,4:29:14,8:01:29,16:31:43
4253,Friday,15:12:12,17:19:27,21:53:53
4254,Wednesday,18:24:38,4:27:41,14:55:02
4255,Monday,18:19:52,22:40:22,4:11:21
4256,Tuesday,21:46:15,23:51:42,19:13:45
4257,Wednesday,19:04:49,12:47:38,17:52:38
4258,Wednesday,23:29:10,16:34:04,11:37:25
4259,Tuesday,6:48:44,1:54:51,19:45:00
4260,Monday,14:42:23,12:09:32,13:25:11
4261,Wednesday,8:38:47,22:52:23,3:04:23
4262,Tuesday,18:14:25,17:25:45,7:35:38
4263,Thursday,15:18:09,13:16:25,3:26:39
